toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,toi_created,rowupdate
1082.01,261108236,,05h33m06.19s,83.2758090,-80d48m55.72s,-80.8154780,-10.2820000,45.6850000,2458658.7785640,16.3478760,3.0412760,2614.1003420,3.5681210,,,11.8835000,100.2480000,4310.0000000,4.5734500,0.7025800,2019-08-16 20:20:45,2020-02-14 12:00:17
1083.01,322270620,,19h47m17.33s,296.8221940,-87d19m22.12s,-87.3228100,-82.6910000,-290.7160000,2458666.8699950,12.9587870,2.0131020,3299.7431640,2.7041720,,,12.0936000,68.9109000,3614.0000000,4.8125700,0.4480000,2019-08-16 20:20:47,2019-12-17 10:00:02
1084.01,380589029,KP,17h55m33.77s,268.8907070,-61d44m50.64s,-61.7474000,1.0310000,-17.5770000,2458653.9739990,1.3484490,2.4098780,19716.1855470,16.8232140,,,12.2851000,494.1820000,6346.0000000,4.3848400,1.1700000,2019-08-16 20:20:49,2019-12-17 10:00:02
1085.01,381979901,FP,05h10m25.3s,77.6053990,-59d32m08.39s,-59.5356640,1.5840000,17.7110000,2458654.9206540,3.2542300,4.7679440,13504.5253910,15.7861880,2400.5500490,1950.0000000,11.6577000,444.0660000,6102.0000000,4.2864900,1.2758900,2019-08-16 20:20:49,2019-12-17 10:00:02
1086.01,468148930,,20h22m16.76s,305.5698200,-88d34m06.58s,-88.5684950,16.8670000,-14.6830000,2458655.2935790,3.7174070,5.5861550,5061.5268550,8.2568400,,,12.2303000,736.3970000,5818.0000000,4.3378700,1.1487800,2019-08-16 20:20:50,2019-12-17 10:00:02
1087.01,426077080,,15h52m00.24s,238.0010110,-76d29m36.56s,-76.4934900,-5.3380000,-9.2670000,2458630.7719400,9.3099200,3.4640000,2220.0000000,14.2968000,215.2080000,1067.0000000,9.4142000,416.2500000,6907.0000000,3.6300000,3.0900000,2019-08-06 19:30:24,2020-05-20 16:00:02
1088.01,343648136,FP,18h09m14.73s,272.3113830,-76d18m03.44s,-76.3009550,-23.5490000,-45.0790000,2458626.3895500,1.1539500,2.2360000,1550.0000000,5.4836400,3534.3000000,2148.0000000,10.4613000,240.9010000,6093.0000000,4.2000000,1.4000000,2019-08-06 19:30:24,2020-05-20 16:00:02
1089.01,129319156,,15h15m22.33s,228.8430600,-52d53m09.56s,-52.8859890,-10.1610000,-5.8710000,2458643.1026400,4.7370300,3.9020000,2410.0000000,25.7144000,53821.0000000,4243.0000000,10.3918000,778.1270000,11600.0000000,4.1300000,2.4800000,2019-08-06 19:30:00,2020-05-20 16:00:02
109.01,29344935,KP,20h52m51.71s,313.2154750,-25d41m14.55s,-25.6873760,1.0530000,-9.8810000,2458326.1275630,2.7667370,2.5687210,15691.9511720,11.6617680,,,13.2366000,513.0110000,5346.0000000,4.4882300,0.9300000,2018-09-05 18:34:19,2020-03-04 13:49:16
1090.01,361034196,FP,16h08m03.92s,242.0163150,-68d35m19.8s,-68.5888320,5.9890000,2.5140000,2458628.9631350,2.1929600,4.5860000,4933.7402340,22.7768990,31883.5000000,3722.0000000,10.0196000,566.5020000,7009.7998050,3.6000000,2.9500000,2019-08-06 19:30:00,2019-12-17 10:00:02
1091.01,193413306,,14h48m24.27s,222.1011340,-56d01m33.35s,-56.0259310,-4.7750000,-15.2610000,2458600.1780200,1.7259800,4.1020000,3290.0000000,13.5591000,11091.2000000,2858.0000000,9.3529000,321.6710000,7348.0000000,3.9000000,2.3900000,2019-08-06 19:29:59,2020-05-20 16:00:02
1092.01,387079085,FP,14h28m05.49s,217.0228820,-64d38m03.43s,-64.6342850,-49.0390000,-21.0720000,2458601.3809600,1.1923000,3.1190000,3730.0000000,30.6660000,40771.2000000,3958.0000000,9.0039000,209.9190000,6534.0000000,3.9500000,2.0400000,2019-08-06 19:29:59,2020-05-20 16:00:02
1093.01,382331352,FP,14h23m13.26s,215.8052640,-63d02m45.54s,-63.0459830,-3.1350000,-4.4420000,2458601.3379100,11.4760600,6.0830000,3050.0000000,,,,10.0067000,1710.2200000,,,,2019-08-06 19:29:59,2020-05-20 16:00:02
1094.01,136274063,,15h21m59.72s,230.4988270,-53d49m10.56s,-53.8196010,-2.7180000,-4.8960000,2458640.6144300,0.5970600,0.6810000,1030.0000000,9.0535700,5261.6500000,2372.0000000,9.9806000,426.0030000,7710.0000000,3.9800000,2.2800000,2019-08-06 19:29:59,2020-05-20 16:00:02
1095.01,375223080,,08h55m52.55s,133.9689650,-75d55m34.27s,-75.9261870,-4.1360000,11.3580000,2458572.2433900,1.4821600,1.8000000,1890.0000000,11.8191000,2534.9200000,1976.0000000,10.4291000,582.5210000,7066.0000000,3.7800000,2.6600000,2019-08-12 16:22:54,2020-05-20 16:00:02
1096.01,375225453,,08h55m18.4s,133.8266840,-73d10m23.91s,-73.1733080,-21.8830000,19.0840000,2458571.6990100,0.9214500,1.4180000,370.0000000,5.3966400,3276.3900000,2107.0000000,10.1100000,490.2880000,6553.0000000,3.6500000,2.8900000,2019-08-12 16:22:54,2020-05-20 16:00:02
1097.01,360630575,,12h39m06.21s,189.7758590,-74d34m26.47s,-74.5740200,-50.3590000,-6.8740000,2458604.5762500,9.1875700,2.3430000,510.0000000,2.3155100,70.0740000,806.0000000,8.7215000,79.5561000,5876.0000000,4.4800000,0.9800000,2019-08-12 16:22:54,2020-05-20 16:00:02
1098.01,383390264,,12h50m21.43s,192.5892850,-88d07m16s,-88.1211110,-18.7760000,-18.0860000,2458660.4592290,10.1849030,2.6433260,682.5976560,3.1891290,,,8.7581000,105.0960000,6153.0000000,4.3481400,1.1997700,2019-08-16 20:20:49,2020-03-06 12:00:34
1099.01,290348383,,21h54m52.36s,328.7181710,-77d20m19.69s,-77.3388020,224.8640000,-186.6250000,2458658.7891850,6.4416150,1.7971680,854.5416260,3.1117210,,,7.3661000,23.6060000,4867.0000000,4.4380000,1.0000000,2019-08-15 15:39:14,2019-12-17 10:00:02
110.01,281459670,KP,00h22m28.45s,5.6185250,-59d56m33.32s,-59.9425890,-22.3090000,-4.8930000,2458328.0404050,3.1743050,2.7233390,15603.6933590,13.6688010,662.4910280,1293.9417720,11.6714000,342.1400000,5943.0000000,4.4252400,1.0600000,2018-09-05 18:34:19,2019-12-17 10:00:02
1100.01,318608749,,00h36m30.27s,9.1261380,-83d34m01.44s,-83.5670670,-0.2300000,1.1690000,2458341.9166700,20.0730800,4.0550000,1230.0000000,4.1849300,40.0320000,700.0000000,10.5135000,205.4300000,6033.0000000,4.3700000,1.1500000,2019-08-15 15:39:13,2020-05-20 16:00:02
1101.01,271581073,,21h18m12.35s,319.5514690,-77d31m44.81s,-77.5291130,16.3630000,-5.5150000,2458655.7634800,2.6691100,1.5240000,2640.0000000,8.4387400,273.1410000,1132.0000000,10.5891000,262.7940000,5803.5000000,4.0700000,1.5600000,2019-08-15 15:39:15,2020-05-20 16:00:02
1102.01,311890977,FP,17h32m00.77s,263.0032090,-76d51m29.75s,-76.8582650,-33.2730000,-100.0130000,2458627.8041990,6.6337100,2.1220000,1555.3399660,2.7537500,,,10.5652000,58.0624000,4138.1000980,4.5400000,0.6300000,2019-08-15 15:39:15,2019-12-17 10:00:02
1103.01,351603103,,20h40m20.82s,310.0867430,-63d47m23.87s,-63.7899630,17.0570000,-25.0940000,2458655.0523500,2.9425600,4.3760000,4810.0000000,24.9760000,2013.5600000,1866.0000000,10.5598000,320.2120000,4437.0000000,,3.1300000,2019-08-15 15:39:13,2020-05-20 16:00:02
1104.01,451599528,,18h38m53.11s,279.7212860,-85d42m32.89s,-85.7091370,147.4950000,-42.0570000,2458652.1464100,,9.1610000,5380.0000000,17.9587000,,,7.5622000,70.0154000,6058.6000000,4.2000000,1.3900000,2019-08-15 15:39:15,2020-05-20 16:00:02
1105.01,274151135,,09h44m12.95s,146.0539690,-89d28m17.45s,-89.4715130,-18.3680000,8.9780000,2458630.6563500,10.8685500,2.5740000,1370.0000000,3.0762400,49.6326000,739.0000000,10.2809000,79.5225000,4664.0000000,4.5500000,0.7600000,2019-08-15 15:39:14,2020-05-20 16:00:02
1106.01,384513078,,16h52m26.41s,253.1100330,-79d08m06.66s,-79.1351820,10.4760000,-8.2990000,2458630.7193700,11.1149000,2.2600000,900.0000000,14.7645000,21.9713000,603.0000000,10.0717000,523.4250000,5042.0000000,,4.9400000,2019-08-15 15:39:13,2020-05-20 16:00:02
1107.01,394561119,,10h22m25.89s,155.6078630,-82d13m07.93s,-82.2188690,9.0650000,2.8960000,2458601.9882900,4.0783300,4.8040000,6630.0000000,14.5232000,1535.0200000,1743.0000000,10.0068000,281.3140000,6501.0000000,4.0800000,1.7500000,2019-08-15 15:39:15,2020-05-20 16:00:02
1108.01,295599256,FP,18h16m53.19s,274.2216180,-68d11m52s,-68.1977790,6.3550000,-13.8500000,2458655.5487060,7.1438600,1.4670000,11146.4003910,22.1530990,,,9.9410000,417.0800000,7860.0000000,4.1500000,1.9100000,2019-08-15 15:39:15,2020-03-04 12:58:47
1109.01,50309953,FP,02h00m47.64s,30.1984860,-77d36m37.35s,-77.6103760,58.0030000,-33.2500000,2458329.9815670,7.0408200,3.2490000,1500.1600340,3.9669100,,,9.7906000,102.2380000,5317.0000000,4.4900000,0.9300000,2019-08-15 15:39:14,2019-12-17 10:00:02
111.01,355703913,KP,00h03m05.88s,0.7744870,-62d28m09.54s,-62.4693170,2.8940000,4.9110000,2458326.1063230,2.1060980,1.5747660,12430.5029300,16.6836760,,,13.1830000,508.8420000,5380.0000000,4.4337000,0.9800000,2018-09-05 18:34:19,2020-03-04 13:49:16
1110.01,446549905,,19h07m10.04s,286.7918290,-58d41m50.07s,-58.6972420,3.8790000,-6.8430000,2458654.6088900,2.4546600,2.3310000,4220.0000000,10.9489000,1347.3700000,1687.0000000,9.6789000,243.8380000,6610.0000000,4.1500000,1.6400000,2019-08-15 15:39:14,2020-05-20 16:00:02
1111.01,412014494,,19h25m29.71s,291.3737830,-60d56m27.75s,-60.9410420,15.5170000,-8.3870000,2458663.0019100,11.4659700,1.6980000,7250.0000000,19.5843000,48.7332000,736.0000000,9.3871000,312.4610000,7262.0000000,4.0000000,2.1300000,2019-08-15 15:39:14,2020-05-20 16:00:02
1112.01,369864738,FP,10h54m30.94s,163.6289170,-87d16m11.05s,-87.2697350,-5.2150000,-8.3580000,2458626.5416800,2.7818600,2.4560000,490.0000000,4.9256700,1323.2100000,1680.0000000,9.5162000,292.0850000,6819.0000000,3.9200000,2.2100000,2019-08-15 15:39:13,2020-05-20 16:00:02
1113.01,290348382,,21h54m50.6s,328.7108390,-77d20m14.76s,-77.3374330,247.8960000,-157.6260000,2458658.7871500,6.4404900,1.8540000,7920.0000000,4.9014700,7.4685100,460.0000000,9.6686500,23.8853000,3469.0000000,4.7100000,0.5300000,2019-08-15 15:39:14,2020-05-20 16:00:02
1114.01,409934330,,20h08m35.45s,302.1477280,-71d33m08.79s,-71.5524430,4.3000000,12.5000000,2458655.3509520,2.4889640,3.0145470,3454.2849120,6.5315530,,,8.1129000,174.4750000,8048.0000000,4.4380000,1.0000000,2019-08-15 15:39:14,2019-12-17 10:00:02
1115.01,379286801,FP,18h53m12.44s,283.3018430,-54d54m38.9s,-54.9108060,-3.7580000,-12.9160000,2458658.3274700,4.4519900,2.1090000,8483.3800000,15.8858000,1013.7400000,1571.0000000,10.5260000,359.2150000,6708.3000000,4.2000000,1.5700000,2019-08-15 15:39:14,2020-05-21 10:00:04
1116.01,304100538,,01h50m47.99s,27.6999720,-75d50m55.59s,-75.8487740,10.4970000,-3.8360000,2458325.6628420,5.0101530,2.0128610,432.4729920,2.4477780,242.8803860,1006.8571780,9.5268000,94.4178000,5551.0000000,4.4621400,0.9621640,2019-08-15 15:39:14,2019-12-19 12:00:22
1117.01,295541511,,18h14m24.49s,273.6020610,-66d25m11.91s,-66.4199740,-15.3200000,-38.6430000,2458656.1325200,2.2267000,2.0140000,710.0000000,2.7028900,728.6980000,1447.0000000,10.4055000,167.5980000,5731.0000000,4.4300000,1.0200000,2019-08-15 15:39:15,2020-05-20 16:00:02
1118.01,90919952,FP,18h29m43.9s,277.4329370,-44d37m31.82s,-44.6255060,-0.5400000,-5.0030000,2458660.1631600,4.1381200,3.9110000,5560.0000000,,613.9640000,1386.0000000,10.5084000,,4898.4000000,,,2019-08-22 14:42:10,2020-05-20 16:00:02
1119.01,261369656,FP,19h30m25.16s,292.6048150,-46d16m41.07s,-46.2780740,19.1360000,-29.0920000,2458666.5219900,10.9566300,3.5880000,3830.0000000,23.9726000,619.0650000,1389.0000000,10.5024000,421.5180000,6456.0000000,3.9200000,2.0700000,2019-08-22 14:42:11,2020-05-20 16:00:02
112.01,388104525,KP,03h43m44.07s,55.9336390,-65d11m37.61s,-65.1937800,21.1260000,16.5430000,2458327.4094240,2.4998140,2.8780170,15044.6816410,14.8398430,996.8635250,1433.1071780,11.6035000,302.4480000,5650.0000000,4.2886700,1.2000000,2018-09-05 18:34:19,2019-12-17 10:00:02
1120.01,143257766,,19h33m33.43s,293.3892720,-45d53m33.6s,-45.8926670,11.1840000,3.9780000,2458656.4485400,1.6625500,3.2850000,6140.0000000,13.1846000,6967.5600000,2545.0000000,10.4063000,386.3230000,7301.0000000,4.2300000,1.6400000,2019-08-22 14:42:11,2020-05-20 16:00:02
1121.01,24094603,FP,17h58m35.68s,269.6486780,-46d03m55.39s,-46.0653860,0.8000000,-4.3000000,2458658.6104740,4.0761100,2.0620000,1454.1800540,,,,10.3630000,,,,,2019-08-22 14:42:11,2019-12-17 10:00:02
1122.01,304774444,,18h45m28.68s,281.3694810,-52d15m46.54s,-52.2629280,4.1000000,-24.9000000,2458658.7742100,3.6265400,3.2980000,910.0000000,4.2280300,944.6090000,,10.2934000,249.8260000,6317.0000000,,1.3800000,2019-08-22 14:42:11,2020-05-20 16:00:02
1123.01,469782185,FP,19h29m33.96s,292.3915050,-37d18m14.43s,-37.3040090,-20.5190000,1.5690000,2458658.0408940,1.2092800,1.8860000,11883.7998050,15.1764000,,,10.2398000,161.9320000,5159.7998050,4.2300000,1.2700000,2019-08-22 14:42:10,2019-12-17 10:00:02
1124.01,128790976,,20h00m51.1s,300.2129280,-43d58m57.1s,-43.9825290,57.2830000,-119.1950000,2458657.4310600,3.5187400,2.7390000,5770.0000000,21.1311000,3347.6400000,2119.0000000,7.2235000,75.7145000,6690.0000000,4.2400000,1.4900000,2019-08-22 14:42:10,2020-05-20 16:00:02
1125.01,80166433,,19h53m09.05s,298.2877080,-46d22m11.97s,-46.3699910,11.2400000,6.8950000,2458656.1488900,1.5460200,0.8520000,440.0000000,6.0724500,1128.9800000,1614.0000000,8.0465000,237.5930000,8271.0000000,3.9500000,2.5000000,2019-08-22 14:42:10,2020-05-20 16:00:02
1126.01,405862830,FP,18h36m14.99s,279.0624690,-43d37m14.18s,-43.6206060,6.1380000,10.7550000,2458658.2480470,1.6265200,3.3550000,975.8200070,2.6226700,,,10.3579000,97.8115000,5034.0000000,4.6400000,0.7600000,2019-08-22 14:42:11,2019-12-17 10:00:02
1127.01,269450900,FP,19h28m46.87s,292.1952970,-36d00m00.94s,-36.0002600,1.9090000,-0.1170000,2458657.6307370,2.3243900,4.4530000,2704.1799320,,,,7.3163000,177.7410000,8268.5000000,3.9300000,,2019-08-22 14:42:11,2019-12-17 10:00:02
1128.01,425721385,FP,19h19m02.83s,289.7617990,-43d04m27.2s,-43.0742230,17.1050000,-55.5800000,2458663.1524500,13.5499000,1.7950000,1180.0000000,6.2463300,31.6652000,660.0000000,9.7298000,222.5290000,6209.0000000,4.0900000,1.6300000,2019-08-22 14:42:11,2020-05-20 16:00:02
1129.01,91576611,,18h56m37.91s,284.1579590,-29d23m54.09s,-29.3983570,17.8830000,-14.7640000,2458659.0692700,4.4365100,3.3650000,1520.0000000,19.9664000,8233.4100000,2653.0000000,8.7823000,247.4140000,7101.9000000,3.9100000,2.3200000,2019-08-22 14:42:10,2020-05-20 16:00:02
113.01,97409519,KP,22h10m51.44s,332.7143370,-30d44m58.99s,-30.7497190,-0.7100000,-14.5160000,2458327.0531010,3.3728770,2.6342600,17163.6035160,14.2018030,615.1658940,1270.1875000,12.1893000,448.6370000,6050.0000000,4.4506100,1.0200000,2018-09-05 18:34:19,2019-12-17 10:00:02
1130.01,254113311,CP,19h05m30.24s,286.3760040,-41d26m15.5s,-41.4376400,12.5380000,-27.1800000,2458657.8978600,8.3504000,1.8140000,15330.0000000,10.3447000,19.5699000,585.0000000,10.1429000,58.2609000,4236.0000000,4.5200000,0.7400000,2019-08-22 14:42:11,2020-05-20 16:00:02
1130.02,254113311,CP,19h05m30.24s,286.3760040,-41d26m15.5s,-41.4376400,12.5380000,-27.1800000,2458658.7380370,4.0671900,1.7830000,2152.8999020,3.5161600,,,10.1429000,58.2609000,4341.3999020,4.5200000,0.6900000,2019-09-03 17:42:04,2020-01-31 12:00:30
1131.01,198213332,,16h33m44.05s,248.4335450,+61d43m06s,61.7183340,-4.9990000,6.3350000,2458684.0604600,0.5860300,0.7120000,430.0000000,5.5561400,1042.0700000,1582.0000000,9.2872000,222.7400000,5579.0000000,3.6700000,2.4000000,2019-08-27 16:09:24,2020-05-20 16:00:02
1132.01,267489265,FP,19h55m07.51s,298.7812810,+54d46m53.2s,54.7814450,-7.4840000,-20.7750000,2458683.6794430,1.5505800,2.9560000,303.8949890,3.4818800,,,9.2293000,286.6680000,7851.0000000,4.1700000,1.8200000,2019-08-27 16:09:23,2019-12-17 10:00:02
1133.01,69997672,,19h39m17.78s,294.8240790,+31d57m28.93s,31.9580370,-5.0490000,-28.4210000,2458684.2349000,1.8070900,3.2970000,450.0000000,4.8624200,7233.0100000,2569.0000000,9.1145800,233.3690000,6244.0000000,3.8400000,2.2000000,2019-09-03 15:31:11,2020-05-20 16:00:02
1134.01,122220263,FP,19h20m05.03s,290.0209600,+36d38m15.99s,36.6377740,21.7670000,15.9800000,2458688.5279500,,7.1420000,11740.0000000,18.2358000,,,9.0360900,170.7320000,6277.0000000,4.0900000,1.6500000,2019-09-03 15:31:11,2020-05-20 16:00:02
1135.01,154872375,,12h53m35.13s,193.3963700,+85d07m46.18s,85.1294950,16.8830000,5.0760000,2458684.1516110,8.0280200,4.4805240,5816.7700200,9.0016990,246.9096980,1011.0072630,9.0285500,114.0480000,5962.7001950,4.3800000,1.1541500,2019-08-27 16:09:24,2019-12-17 10:00:02
1136.01,142276270,,12h48m44.38s,192.1848980,+64d51m18.99s,64.8552760,0.9370000,-10.1710000,2458686.0666500,12.5184140,4.1197300,2126.8210450,4.5599200,83.3445660,770.6178590,8.9361000,84.5362000,5729.0000000,4.4700000,0.9777270,2019-08-27 16:09:26,2020-03-25 12:00:24
1136.02,142276270,,12h48m44.38s,192.1848980,+64d51m18.99s,64.8552760,0.9370000,-10.1710000,2458688.7170410,6.2567420,3.4720810,915.2022710,3.0022700,210.1254730,971.0451660,8.9361000,84.5362000,5729.0000000,4.4700000,0.9777270,2019-10-17 00:30:12,2020-03-25 12:00:24
1136.03,142276270,,12h48m44.38s,192.1848980,+64d51m18.99s,64.8552760,0.9370000,-10.1710000,2458699.3852540,26.3218630,5.2070070,1596.1286620,4.0373270,30.9400410,601.5198360,8.9361000,84.5362000,5729.0000000,4.4700000,0.9777270,2019-11-15 23:57:09,2020-03-25 12:00:24
1137.01,89389197,,20h04m42.64s,301.1776800,+30d24m35.82s,30.4099490,0.3060000,10.9280000,2458684.6299700,1.3204700,1.1810000,850.0000000,41.8014000,3011.4000000,2063.0000000,8.9080000,460.4528000,4919.6000000,,6.4400000,2019-09-03 15:31:11,2020-05-20 16:00:02
1138.01,110428269,FP,19h25m51.14s,291.4630840,+25d11m21.97s,25.1894370,1.4670000,-4.5870000,2458684.2050400,0.6497100,2.0760000,620.0000000,6.2318100,83182.0000000,4731.0000000,8.9060100,395.1200000,9994.0000000,4.0200000,2.5900000,2019-09-03 15:31:11,2020-05-24 12:00:24
1139.01,202563254,,20h16m08.24s,304.0343360,+31d55m32.47s,31.9256870,18.0770000,6.7070000,2458686.5734300,4.4733300,5.0690000,1130.0000000,7.0803000,15455.7000000,3106.0000000,8.8619300,238.7260000,7947.0000000,4.2000000,1.8300000,2019-09-03 15:31:11,2020-05-20 16:00:02
114.01,25155310,KP,04h13m29.93s,63.3747060,-69d13m35.73s,-69.2265930,63.1340000,53.4330000,2458327.5208740,3.2887760,3.4101910,7125.3149410,10.8356770,808.1546020,1359.8574220,10.6103000,216.5260000,5800.0000000,4.2800400,1.2700000,2018-09-05 18:34:19,2019-12-17 10:00:02
1140.01,320525204,FP,17h39m50.77s,264.9615400,+56d04m44.3s,56.0789720,-4.2310000,12.0670000,2458686.3433840,13.7336000,2.4120000,3741.5900880,9.2112100,5.7202200,430.0000000,8.8580000,123.3533000,5941.5000000,,1.3700000,2019-08-27 16:09:25,2020-03-04 12:58:47
1141.01,159510109,FP,16h30m08.33s,247.5347220,+80d18m27.96s,80.3077660,-18.3350000,66.5360000,2458687.5977780,16.9476430,7.5709030,11700.7910160,13.6171560,78.2698440,758.6096800,8.8523000,97.3391000,5894.7001950,4.3700000,1.1179000,2019-08-27 16:09:25,2019-12-17 10:00:02
1142.01,284450803,FP,19h22m50.15s,290.7089650,+56d36m55.39s,56.6153860,6.7160000,-14.2180000,2458685.2501220,3.3690800,2.1760000,3704.8898930,17.9527000,,,8.6402800,299.2940000,7518.0000000,3.8200000,2.6800000,2019-08-27 16:09:26,2019-12-17 10:00:02
1143.01,160268701,FP,12h10m09.28s,182.5386520,+77d21m08.15s,77.3522640,-36.2990000,4.1910000,2458694.0787350,11.1960200,4.2650000,2814.3999020,13.4737000,,,8.6328700,191.9840000,6152.0000000,3.8400000,2.3100000,2019-08-27 16:09:26,2020-03-04 12:58:47
1144.01,28230919,KP,19h50m50.44s,297.7101760,+48d04m54.71s,48.0818640,125.9840000,232.9880000,2458687.2061770,4.8878230,2.3598280,4238.7016600,4.8745470,100.8660810,808.2692260,8.5077000,37.7647000,4757.2998050,4.5600000,0.7700000,2019-08-27 16:09:25,2020-01-21 16:00:02
1145.01,350995812,,19h27m41.14s,291.9214200,+36d31m47.63s,36.5298980,6.8920000,6.1370000,2458685.8164300,2.9716400,1.5340000,7350.0000000,,3089.1800000,2076.0000000,8.5011000,438.3950000,8562.5000000,,,2019-09-03 15:31:11,2020-05-20 16:00:02
1146.01,21755546,FP,19h29m08.83s,292.2868020,+30d17m50.38s,30.2973290,2.0720000,-1.7140000,2458684.1311040,0.6595700,1.5460000,773.3690190,,,,8.4038600,411.3070000,8598.7001950,4.1000000,,2019-09-03 15:31:11,2020-03-04 12:58:47
1147.01,288391628,FP,17h47m50.93s,266.9622070,+83d25m43.77s,83.4288260,0.6310000,34.9350000,2458692.1422400,10.9274600,1.9280000,4050.0000000,25.4722000,104.9060000,891.0000000,8.3654400,218.2580000,6259.0000000,3.5900000,2.9200000,2019-08-27 16:09:23,2020-05-20 16:00:02
1148.01,349827430,KP,10h47m38.17s,161.9090270,+71d39m20.62s,71.6557270,-56.1840000,-34.8080000,2458684.8218900,5.5511100,4.3159660,8593.6736550,14.6391620,784.4486530,1349.7734460,7.9179000,96.5173000,6403.9000000,4.1600000,1.5486700,2019-08-27 16:09:25,2020-03-04 13:49:16
1149.01,117789567,,20h03m05.76s,300.7740160,+26d53m31.29s,26.8920250,3.5380000,1.4630000,2458684.4894600,2.3206300,1.3310000,1780.0000000,,4229.1900000,2246.0000000,7.9172000,632.5530000,8737.5000000,,,2019-09-03 15:31:11,2020-05-20 16:00:02
115.01,281541555,KP,00h26m48.63s,6.7026400,-56d18m57.97s,-56.3161020,21.4600000,7.3160000,2458329.9006350,4.7427450,2.4087680,13420.0322270,11.5179370,246.9376680,1011.0358890,13.0417000,453.8080000,5377.0000000,4.4247600,0.9807780,2018-09-05 18:34:19,2020-03-04 13:49:16
1150.01,16740101,KP,20h31m26.38s,307.8599000,+39d56m20.1s,39.9389160,16.7280000,21.4780000,2458683.4453120,1.4811200,3.8531920,7181.5537110,20.1917590,33325.8320310,3446.0124510,7.5820400,204.4550000,9435.0000000,4.1100000,2.2877300,2019-09-03 15:31:11,2019-12-17 10:00:02
1151.01,69679391,KP,19h38m38.74s,294.6614130,+31d13m09.12s,31.2192000,3.0960000,-6.1570000,2458684.3143310,3.4741700,3.5219640,14411.6562500,,4460.4956050,2084.3254390,7.5521600,136.4260000,8894.7998050,4.3800000,,2019-09-03 15:31:10,2019-12-17 10:00:02
1152.01,237184773,,18h53m57.54s,283.4897640,+37d22m50.31s,37.3806420,-16.2000000,45.2000000,2458684.0856700,6.5054300,5.2900000,2190.0000000,9.8930200,401.6870000,1247.0000000,7.4000000,,5485.0000000,,2.0700000,2019-09-03 15:31:12,2020-05-20 16:00:02
